"Timestamp","uid","time","name","target","info","state","version"
"2018/04/13 2:40:09 PM AST","OS_X-Chrome-5552962779826582","1523644810044","mousedown","div#sn6.sudoku-answer","{""which"":1,""pageX"":658,""pageY"":284}","#puzzle=1300000000030400&answer=0024423121403021&work=&seed=3&gentime=1523644719401&elapsed=78760&size=2","A"
"2018/04/13 2:40:11 PM AST","OS_X-Chrome-5552962779826582","1523644811624","mousedown","div.sudoku-answer.nk3","{""which"":1,""pageX"":371,""pageY"":311}","#puzzle=1300000000030400&answer=0024421121403021&work=&seed=3&gentime=1523644719401&elapsed=90646&size=2","A"
"2018/04/13 2:40:11 PM AST","OS_X-Chrome-5552962779826582","1523644812362","mousedown","div#sn7.sudoku-answer","{""which"":1,""pageX"":728,""pageY"":286}","#puzzle=1300000000030400&answer=0024421121403021&work=&seed=3&gentime=1523644719401&elapsed=90646&size=2","A"
"2018/04/13 2:40:15 PM AST","OS_X-Chrome-5552962779826582","1523644815642","mousedown","input#checkbutton","{""which"":1,""pageX"":594,""pageY"":432}","#puzzle=1300000000030400&answer=0024421321403021&work=&seed=3&gentime=1523644719401&elapsed=92965&size=2","A"
"2018/04/13 2:40:27 PM AST","OS_X-Chrome-5552962779826582","1523644828254","mousedown","div#sn6.sudoku-answer","{""which"":1,""pageX"":684,""pageY"":291}","#puzzle=1300000000030400&answer=0024421321403021&work=&seed=3&gentime=1523644719401&elapsed=92965&size=2","A"
"2018/04/13 2:40:28 PM AST","OS_X-Chrome-5552962779826582","1523644829073","mousedown","div.sudoku-answer.nk3","{""which"":1,""pageX"":387,""pageY"":310}","#puzzle=1300000000030400&answer=0024420321403021&work=&seed=3&gentime=1523644719401&elapsed=108856&size=2","A"
"2018/04/13 2:40:29 PM AST","OS_X-Chrome-5552962779826582","1523644829778","mousedown","div#sn6.sudoku-answer","{""which"":1,""pageX"":657,""pageY"":291}","#puzzle=1300000000030400&answer=0024420321403021&work=&seed=3&gentime=1523644719401&elapsed=108856&size=2","A"
"2018/04/13 2:40:29 PM AST","OS_X-Chrome-5552962779826582","1523644830385","mousedown","div.sudoku-answer.nk1","{""which"":1,""pageX"":379,""pageY"":235}","#puzzle=1300000000030400&answer=0024423321403021&work=&seed=3&gentime=1523644719401&elapsed=110380&size=2","A"
"2018/04/13 2:40:30 PM AST","OS_X-Chrome-5552962779826582","1523644831009","mousedown","div#sn7.sudoku-answer","{""which"":1,""pageX"":729,""pageY"":290}","#puzzle=1300000000030400&answer=0024423321403021&work=&seed=3&gentime=1523644719401&elapsed=110380&size=2","A"
"2018/04/13 2:40:33 PM AST","OS_X-Chrome-5552962779826582","1523644834001","mousedown","div.sudoku-answer.nk2","{""which"":1,""pageX"":372,""pageY"":276}","#puzzle=1300000000030400&answer=0024423121403021&work=&seed=3&gentime=1523644719401&elapsed=111610&size=2","A"
"2018/04/13 2:40:35 PM AST","OS_X-Chrome-5552962779826582","1523644836486","mousedown","div#sn15.sudoku-answer","{""which"":1,""pageX"":706,""pageY"":396}","#puzzle=1300000000030400&answer=0024423121403021&work=&seed=3&gentime=1523644719401&elapsed=111610&size=2","A"
"2018/04/13 2:40:36 PM AST","OS_X-Chrome-5552962779826582","1523644837346","mousedown","div.sudoku-answer.nk1","{""which"":1,""pageX"":387,""pageY"":236}","#puzzle=1300000000030400&answer=0024423121403022&work=&seed=3&gentime=1523644719401&elapsed=117089&size=2","A"
"2018/04/13 2:40:37 PM AST","OS_X-Chrome-5552962779826582","1523644838300","victory","[object HTMLDocument]","{""elapsed"":118899,""seed"":""3""}","#puzzle=1300000000030400&answer=0024423121403022&work=&seed=3&gentime=1523644719401&elapsed=117089&size=2","A"
"2018/04/13 2:40:37 PM AST","OS_X-Chrome-5552962779826582","1523644838299","mousedown","div#sn14.sudoku-answer","{""which"":1,""pageX"":673,""pageY"":407}","#puzzle=1300000000030400&answer=0024423121403022&work=&seed=3&gentime=1523644719401&elapsed=117089&size=2","A"
"2018/04/13 2:40:41 PM AST","OS_X-Chrome-5552962779826582","1523644842458","mousedown","input#nextbutton","{""which"":1,""pageX"":749,""pageY"":447}","#puzzle=1300000000030400&answer=0024423121403012&work=&seed=3&gentime=1523644719401&elapsed=118901&size=2","A"
"2018/04/13 2:40:42 PM AST","OS_X-Chrome-5552962779826582","1523644842555","setupgame","[object HTMLDocument]","{""seed"":4}","#puzzle=1300000000030400&answer=0024423121403012&work=&seed=3&gentime=1523644719401&elapsed=118901&size=2","A"
"2018/04/13 2:40:49 PM AST","OS_X-Chrome-5552962779826582","1523644850219","mousedown","div.sudoku-answer.nk4","{""which"":1,""pageX"":371,""pageY"":340}","#puzzle=0020000440010000&answer=&work=&seed=4&gentime=1523644842559&elapsed=0&size=2","A"
"2018/04/13 2:40:50 PM AST","OS_X-Chrome-5552962779826582","1523644851005","mousedown","div#sn5.sudoku-answer","{""which"":1,""pageX"":618,""pageY"":288}","#puzzle=0020000440010000&answer=&work=&seed=4&gentime=1523644842559&elapsed=0&size=2","A"
"2018/04/13 2:40:51 PM AST","OS_X-Chrome-5552962779826582","1523644851792","mousedown","td#nk1.numberkey-cell","{""which"":1,""pageX"":394,""pageY"":240}","#puzzle=0020000440010000&answer=0000040000000000&work=&seed=4&gentime=1523644842559&elapsed=8448&size=2","A"
"2018/04/13 2:40:57 PM AST","OS_X-Chrome-5552962779826582","1523644858341","mousedown","div#sn6.sudoku-answer","{""which"":1,""pageX"":685,""pageY"":285}","#puzzle=0020000440010000&answer=0000040000000000&work=&seed=4&gentime=1523644842559&elapsed=8448&size=2","A"
"2018/04/13 2:40:58 PM AST","OS_X-Chrome-5552962779826582","1523644859364","mousedown","div.sudoku-answer.nk3","{""which"":1,""pageX"":385,""pageY"":302}","#puzzle=0020000440010000&answer=0000041000000000&work=&seed=4&gentime=1523644842559&elapsed=15785&size=2","A"
"2018/04/13 2:40:59 PM AST","OS_X-Chrome-5552962779826582","1523644860113","mousedown","div#sn3.sudoku-answer","{""which"":1,""pageX"":721,""pageY"":238}","#puzzle=0020000440010000&answer=0000041000000000&work=&seed=4&gentime=1523644842559&elapsed=15785&size=2","A"
"2018/04/13 2:41:00 PM AST","OS_X-Chrome-5552962779826582","1523644860812","mousedown","input#checkbutton","{""which"":1,""pageX"":604,""pageY"":426}","#puzzle=0020000440010000&answer=0003041000000000&work=&seed=4&gentime=1523644842559&elapsed=17557&size=2","A"
"2018/04/13 2:41:04 PM AST","OS_X-Chrome-5552962779826582","1523644864609","mousedown","div#sn5.sudoku-answer","{""which"":1,""pageX"":615,""pageY"":304}","#puzzle=0020000440010000&answer=0003041000000000&work=&seed=4&gentime=1523644842559&elapsed=17557&size=2","A"
"2018/04/13 2:41:05 PM AST","OS_X-Chrome-5552962779826582","1523644866064","mousedown","div.sudoku-answer.nk4","{""which"":1,""pageX"":370,""pageY"":346}","#puzzle=0020000440010000&answer=0003001000000000&work=&seed=4&gentime=1523644842559&elapsed=22053&size=2","A"
"2018/04/13 2:41:06 PM AST","OS_X-Chrome-5552962779826582","1523644866683","mousedown","div#sn1.sudoku-answer","{""which"":1,""pageX"":607,""pageY"":224}","#puzzle=0020000440010000&answer=0003001000000000&work=&seed=4&gentime=1523644842559&elapsed=22053&size=2","A"
"2018/04/13 2:41:06 PM AST","OS_X-Chrome-5552962779826582","1523644867431","mousedown","input#checkbutton","{""which"":1,""pageX"":595,""pageY"":447}","#puzzle=0020000440010000&answer=0403001000000000&work=&seed=4&gentime=1523644842559&elapsed=24126&size=2","A"
"2018/04/13 2:41:07 PM AST","OS_X-Chrome-5552962779826582","1523644867824","mousedown","input#checkbutton","{""which"":1,""pageX"":593,""pageY"":435}","#puzzle=0020000440010000&answer=0403001000000000&work=&seed=4&gentime=1523644842559&elapsed=24126&size=2","A"
"2018/04/13 2:41:15 PM AST","OS_X-Chrome-5552962779826582","1523644876275","mousedown","div.sudoku-answer.nk3","{""which"":1,""pageX"":378,""pageY"":306}","#puzzle=0020000440010000&answer=0403001000000000&work=&seed=4&gentime=1523644842559&elapsed=24126&size=2","A"
"2018/04/13 2:41:16 PM AST","OS_X-Chrome-5552962779826582","1523644877018","mousedown","div#sn10.sudoku-answer","{""which"":1,""pageX"":658,""pageY"":349}","#puzzle=0020000440010000&answer=0403001000000000&work=&seed=4&gentime=1523644842559&elapsed=24126&size=2","A"
"2018/04/13 2:41:17 PM AST","OS_X-Chrome-5552962779826582","1523644877649","mousedown","div.sudoku-answer.nk4","{""which"":1,""pageX"":381,""pageY"":359}","#puzzle=0020000440010000&answer=0403001000300000&work=&seed=4&gentime=1523644842559&elapsed=34462&size=2","A"
"2018/04/13 2:41:18 PM AST","OS_X-Chrome-5552962779826582","1523644878819","mousedown","div#sn14.sudoku-answer","{""which"":1,""pageX"":675,""pageY"":388}","#puzzle=0020000440010000&answer=0403001000300000&work=&seed=4&gentime=1523644842559&elapsed=34462&size=2","A"
"2018/04/13 2:41:19 PM AST","OS_X-Chrome-5552962779826582","1523644879705","mousedown","div.sudoku-answer.nk2","{""which"":1,""pageX"":374,""pageY"":265}","#puzzle=0020000440010000&answer=0403001000300040&work=&seed=4&gentime=1523644842559&elapsed=36263&size=2","A"
"2018/04/13 2:41:19 PM AST","OS_X-Chrome-5552962779826582","1523644880480","mousedown","div#sn15.sudoku-answer","{""which"":1,""pageX"":711,""pageY"":394}","#puzzle=0020000440010000&answer=0403001000300040&work=&seed=4&gentime=1523644842559&elapsed=36263&size=2","A"
"2018/04/13 2:41:24 PM AST","OS_X-Chrome-5552962779826582","1523644884645","mousedown","div.sudoku-answer.nk1","{""which"":1,""pageX"":388,""pageY"":237}","#puzzle=0020000440010000&answer=0403001000300042&work=&seed=4&gentime=1523644842559&elapsed=37923&size=2","A"
"2018/04/13 2:41:24 PM AST","OS_X-Chrome-5552962779826582","1523644885164","mousedown","div#sn0.sudoku-answer","{""which"":1,""pageX"":552,""pageY"":254}","#puzzle=0020000440010000&answer=0403001000300042&work=&seed=4&gentime=1523644842559&elapsed=37923&size=2","A"
"2018/04/13 2:41:31 PM AST","OS_X-Chrome-5552962779826582","1523644892381","mousedown","div.sudoku-answer.nk2","{""which"":1,""pageX"":380,""pageY"":273}","#puzzle=0020000440010000&answer=1403001000300042&work=&seed=4&gentime=1523644842559&elapsed=42608&size=2","A"
"2018/04/13 2:41:32 PM AST","OS_X-Chrome-5552962779826582","1523644893142","mousedown","div#sn9.sudoku-answer","{""which"":1,""pageX"":614,""pageY"":346}","#puzzle=0020000440010000&answer=1403001000300042&work=&seed=4&gentime=1523644842559&elapsed=42608&size=2","A"
"2018/04/13 2:41:34 PM AST","OS_X-Chrome-5552962779826582","1523644894866","mousedown","div.sudoku-answer.nk1","{""which"":1,""pageX"":369,""pageY"":235}","#puzzle=0020000440010000&answer=1403001002300042&work=&seed=4&gentime=1523644842559&elapsed=50586&size=2","A"
"2018/04/13 2:41:36 PM AST","OS_X-Chrome-5552962779826582","1523644896770","mousedown","div#sn12.sudoku-answer","{""which"":1,""pageX"":574,""pageY"":379}","#puzzle=0020000440010000&answer=1403001002300042&work=&seed=4&gentime=1523644842559&elapsed=50586&size=2","A"
"2018/04/13 2:41:37 PM AST","OS_X-Chrome-5552962779826582","1523644898512","mousedown","div#sn12.sudoku-answer","{""which"":1,""pageX"":562,""pageY"":381}","#puzzle=0020000440010000&answer=1403001002301042&work=&seed=4&gentime=1523644842559&elapsed=54214&size=2","A"
"2018/04/13 2:41:38 PM AST","OS_X-Chrome-5552962779826582","1523644899121","mousedown","div.sudoku-answer.nk3","{""which"":1,""pageX"":365,""pageY"":298}","#puzzle=0020000440010000&answer=1403001002300042&work=&seed=4&gentime=1523644842559&elapsed=55956&size=2","A"
"2018/04/13 2:41:39 PM AST","OS_X-Chrome-5552962779826582","1523644899866","mousedown","div#sn13.sudoku-answer","{""which"":1,""pageX"":618,""pageY"":375}","#puzzle=0020000440010000&answer=1403001002300042&work=&seed=4&gentime=1523644842559&elapsed=55956&size=2","A"
"2018/04/13 2:41:40 PM AST","OS_X-Chrome-5552962779826582","1523644900609","mousedown","div.sudoku-answer.nk1","{""which"":1,""pageX"":386,""pageY"":238}","#puzzle=0020000440010000&answer=1403001002300342&work=&seed=4&gentime=1523644842559&elapsed=57310&size=2","A"
"2018/04/13 2:41:40 PM AST","OS_X-Chrome-5552962779826582","1523644901211","mousedown","div#sn12.sudoku-answer","{""which"":1,""pageX"":556,""pageY"":387}","#puzzle=0020000440010000&answer=1403001002300342&work=&seed=4&gentime=1523644842559&elapsed=57310&size=2","A"
"2018/04/13 2:41:41 PM AST","OS_X-Chrome-5552962779826582","1523644902451","mousedown","input#checkbutton","{""which"":1,""pageX"":597,""pageY"":453}","#puzzle=0020000440010000&answer=1403001002301342&work=&seed=4&gentime=1523644842559&elapsed=58655&size=2","A"
"2018/04/13 2:42:10 PM AST","OS_X-Chrome-5552962779826582","1523644931299","mousedown","div#sn0.sudoku-answer","{""which"":1,""pageX"":567,""pageY"":241}","#puzzle=0020000440010000&answer=1403001002301342&work=&seed=4&gentime=1523644842559&elapsed=58655&size=2","A"
"2018/04/13 2:42:11 PM AST","OS_X-Chrome-5552962779826582","1523644931978","mousedown","input#checkbutton","{""which"":1,""pageX"":603,""pageY"":431}","#puzzle=0020000440010000&answer=0403001002301342&work=&seed=4&gentime=1523644842559&elapsed=88742&size=2","A"
"2018/04/13 2:42:16 PM AST","OS_X-Chrome-5552962779826582","1523644936881","mousedown","div#sn12.sudoku-answer","{""which"":1,""pageX"":572,""pageY"":397}","#puzzle=0020000440010000&answer=0403001002301342&work=&seed=4&gentime=1523644842559&elapsed=88742&size=2","A"
"2018/04/13 2:42:17 PM AST","OS_X-Chrome-5552962779826582","1523644938099","mousedown","div.sudoku-answer.nk1","{""which"":1,""pageX"":391,""pageY"":233}","#puzzle=0020000440010000&answer=0403001002300342&work=&seed=4&gentime=1523644842559&elapsed=94324&size=2","A"
"2018/04/13 2:42:18 PM AST","OS_X-Chrome-5552962779826582","1523644938782","mousedown","div#sn0.sudoku-answer","{""which"":1,""pageX"":565,""pageY"":233}","#puzzle=0020000440010000&answer=0403001002300342&work=&seed=4&gentime=1523644842559&elapsed=94324&size=2","A"
"2018/04/13 2:42:19 PM AST","OS_X-Chrome-5552962779826582","1523644939808","mousedown","input#checkbutton","{""which"":1,""pageX"":578,""pageY"":446}","#puzzle=0020000440010000&answer=1403001002300342&work=&seed=4&gentime=1523644842559&elapsed=96226&size=2","A"
"2018/04/13 2:42:22 PM AST","OS_X-Chrome-5552962779826582","1523644943243","mousedown","div#sn13.sudoku-answer","{""which"":1,""pageX"":605,""pageY"":383}","#puzzle=0020000440010000&answer=1403001002300342&work=&seed=4&gentime=1523644842559&elapsed=96226&size=2","A"
"2018/04/13 2:42:23 PM AST","OS_X-Chrome-5552962779826582","1523644944322","mousedown","div.sudoku-answer.nk3","{""which"":1,""pageX"":389,""pageY"":313}","#puzzle=0020000440010000&answer=1403001002300042&work=&seed=4&gentime=1523644842559&elapsed=100687&size=2","A"
"2018/04/13 2:42:24 PM AST","OS_X-Chrome-5552962779826582","1523644945148","mousedown","div#sn12.sudoku-answer","{""which"":1,""pageX"":548,""pageY"":389}","#puzzle=0020000440010000&answer=1403001002300042&work=&seed=4&gentime=1523644842559&elapsed=100687&size=2","A"
"2018/04/13 2:42:25 PM AST","OS_X-Chrome-5552962779826582","1523644945808","mousedown","div.sudoku-answer.nk1","{""which"":1,""pageX"":373,""pageY"":231}","#puzzle=0020000440010000&answer=1403001002303042&work=&seed=4&gentime=1523644842559&elapsed=102592&size=2","A"
"2018/04/13 2:42:26 PM AST","OS_X-Chrome-5552962779826582","1523644946556","mousedown","div#sn13.sudoku-answer","{""which"":1,""pageX"":601,""pageY"":384}","#puzzle=0020000440010000&answer=1403001002303042&work=&seed=4&gentime=1523644842559&elapsed=102592&size=2","A"
"2018/04/13 2:42:28 PM AST","OS_X-Chrome-5552962779826582","1523644948731","mousedown","div.sudoku-answer.nk2","{""which"":1,""pageX"":389,""pageY"":266}","#puzzle=0020000440010000&answer=1403001002303142&work=&seed=4&gentime=1523644842559&elapsed=104001&size=2","A"
"2018/04/13 2:42:30 PM AST","OS_X-Chrome-5552962779826582","1523644950628","mousedown","div#sn4.sudoku-answer","{""which"":1,""pageX"":552,""pageY"":282}","#puzzle=0020000440010000&answer=1403001002303142&work=&seed=4&gentime=1523644842559&elapsed=104001&size=2","A"
"2018/04/13 2:42:30 PM AST","OS_X-Chrome-5552962779826582","1523644951275","mousedown","div.sudoku-answer.nk3","{""which"":1,""pageX"":392,""pageY"":310}","#puzzle=0020000440010000&answer=1403201002303142&work=&seed=4&gentime=1523644842559&elapsed=108071&size=2","A"
"2018/04/13 2:42:31 PM AST","OS_X-Chrome-5552962779826582","1523644951955","mousedown","div#sn5.sudoku-answer","{""which"":1,""pageX"":602,""pageY"":294}","#puzzle=0020000440010000&answer=1403201002303142&work=&seed=4&gentime=1523644842559&elapsed=108071&size=2","A"
"2018/04/13 2:42:31 PM AST","OS_X-Chrome-5552962779826582","1523644951956","victory","[object HTMLDocument]","{""elapsed"":109397,""seed"":""4""}","#puzzle=0020000440010000&answer=1403201002303142&work=&seed=4&gentime=1523644842559&elapsed=108071&size=2","A"
"2018/04/13 2:42:32 PM AST","OS_X-Chrome-5552962779826582","1523644953261","mousedown","input#nextbutton","{""which"":1,""pageX"":746,""pageY"":440}","#puzzle=0020000440010000&answer=1403231002303142&work=&seed=4&gentime=1523644842559&elapsed=109399&size=2","A"
"2018/04/13 2:42:32 PM AST","OS_X-Chrome-5552962779826582","1523644953332","setupgame","[object HTMLDocument]","{""seed"":5}","#puzzle=0020000440010000&answer=1403231002303142&work=&seed=4&gentime=1523644842559&elapsed=109399&size=2","A"
"2018/04/13 2:43:07 PM AST","OS_X-Chrome-5552962779826582","1523644987511","setupgame","[object HTMLDocument]","{""seed"":1}","","B"
"2018/04/13 2:43:29 PM AST","OS_X-Chrome-5552962779826582","1523645010510","mousedown","td#leftlayout","{""which"":1,""pageX"":348,""pageY"":343}","#puzzle=0000023040010000&answer=&work=&seed=1&gentime=1523644987553&elapsed=0&size=2","B"
"2018/04/13 2:43:44 PM AST","OS_X-Chrome-5552962779826582","1523645025200","moveCells","[object HTMLDocument]","{""from"":0,""to"":1}","#puzzle=0000023040010000&answer=&work=&seed=1&gentime=1523644987553&elapsed=0&size=2","B"
"2018/04/13 2:43:44 PM AST","OS_X-Chrome-5552962779826582","1523645025198","keydown","body","{""which"":39}","#puzzle=0000023040010000&answer=&work=&seed=1&gentime=1523644987553&elapsed=0&size=2","B"
"2018/04/13 2:43:44 PM AST","OS_X-Chrome-5552962779826582","1523645025374","numberEntered","[object HTMLDocument]","{""digit"":""4""}","#puzzle=0000023040010000&answer=&work=&seed=1&gentime=1523644987553&elapsed=0&size=2","B"
"2018/04/13 2:43:44 PM AST","OS_X-Chrome-5552962779826582","1523645025371","keydown","body","{""which"":52}","#puzzle=0000023040010000&answer=&work=&seed=1&gentime=1523644987553&elapsed=0&size=2","B"
"2018/04/13 2:43:53 PM AST","OS_X-Chrome-5552962779826582","1523645034521","keydown","body","{""which"":40}","#puzzle=0000023040010000&answer=0400000000000000&work=&seed=1&gentime=1523644987553&elapsed=37825&size=2","B"
"2018/04/13 2:43:53 PM AST","OS_X-Chrome-5552962779826582","1523645034522","moveCells","[object HTMLDocument]","{""from"":""1"",""to"":5}","#puzzle=0000023040010000&answer=0400000000000000&work=&seed=1&gentime=1523644987553&elapsed=37825&size=2","B"
"2018/04/13 2:43:54 PM AST","OS_X-Chrome-5552962779826582","1523645034689","keydown","body","{""which"":40}","#puzzle=0000023040010000&answer=0400000000000000&work=&seed=1&gentime=1523644987553&elapsed=37825&size=2","B"
"2018/04/13 2:43:54 PM AST","OS_X-Chrome-5552962779826582","1523645034689","moveCells","[object HTMLDocument]","{""from"":5,""to"":9}","#puzzle=0000023040010000&answer=0400000000000000&work=&seed=1&gentime=1523644987553&elapsed=37825&size=2","B"
"2018/04/13 2:43:54 PM AST","OS_X-Chrome-5552962779826582","1523645034854","keydown","body","{""which"":40}","#puzzle=0000023040010000&answer=0400000000000000&work=&seed=1&gentime=1523644987553&elapsed=37825&size=2","B"
"2018/04/13 2:43:54 PM AST","OS_X-Chrome-5552962779826582","1523645034855","moveCells","[object HTMLDocument]","{""from"":9,""to"":13}","#puzzle=0000023040010000&answer=0400000000000000&work=&seed=1&gentime=1523644987553&elapsed=37825&size=2","B"
"2018/04/13 2:43:54 PM AST","OS_X-Chrome-5552962779826582","1523645035117","keydown","body","{""which"":49}","#puzzle=0000023040010000&answer=0400000000000000&work=&seed=1&gentime=1523644987553&elapsed=37825&size=2","B"
"2018/04/13 2:43:54 PM AST","OS_X-Chrome-5552962779826582","1523645035119","numberEntered","[object HTMLDocument]","{""digit"":""1""}","#puzzle=0000023040010000&answer=0400000000000000&work=&seed=1&gentime=1523644987553&elapsed=37825&size=2","B"
"2018/04/13 2:43:55 PM AST","OS_X-Chrome-5552962779826582","1523645036413","keydown","body","{""which"":38}","#puzzle=0000023040010000&answer=0400000000000100&work=&seed=1&gentime=1523644987553&elapsed=47570&size=2","B"
"2018/04/13 2:43:55 PM AST","OS_X-Chrome-5552962779826582","1523645036414","moveCells","[object HTMLDocument]","{""from"":""13"",""to"":9}","#puzzle=0000023040010000&answer=0400000000000100&work=&seed=1&gentime=1523644987553&elapsed=47570&size=2","B"
"2018/04/13 2:43:56 PM AST","OS_X-Chrome-5552962779826582","1523645037136","numberEntered","[object HTMLDocument]","{""digit"":""3""}","#puzzle=0000023040010000&answer=0400000000000100&work=&seed=1&gentime=1523644987553&elapsed=47570&size=2","B"
"2018/04/13 2:43:56 PM AST","OS_X-Chrome-5552962779826582","1523645037134","keydown","body","{""which"":51}","#puzzle=0000023040010000&answer=0400000000000100&work=&seed=1&gentime=1523644987553&elapsed=47570&size=2","B"
"2018/04/13 2:44:01 PM AST","OS_X-Chrome-5552962779826582","1523645041579","moveCells","[object HTMLDocument]","{""from"":""9"",""to"":10}","#puzzle=0000023040010000&answer=0400000003000100&work=&seed=1&gentime=1523644987553&elapsed=49587&size=2","B"
"2018/04/13 2:44:01 PM AST","OS_X-Chrome-5552962779826582","1523645041578","keydown","body","{""which"":39}","#puzzle=0000023040010000&answer=0400000003000100&work=&seed=1&gentime=1523644987553&elapsed=49587&size=2","B"
"2018/04/13 2:44:01 PM AST","OS_X-Chrome-5552962779826582","1523645041763","keydown","body","{""which"":39}","#puzzle=0000023040010000&answer=0400000003000100&work=&seed=1&gentime=1523644987553&elapsed=49587&size=2","B"
"2018/04/13 2:44:01 PM AST","OS_X-Chrome-5552962779826582","1523645041765","moveCells","[object HTMLDocument]","{""from"":10,""to"":11}","#puzzle=0000023040010000&answer=0400000003000100&work=&seed=1&gentime=1523644987553&elapsed=49587&size=2","B"
"2018/04/13 2:44:01 PM AST","OS_X-Chrome-5552962779826582","1523645041989","keydown","body","{""which"":40}","#puzzle=0000023040010000&answer=0400000003000100&work=&seed=1&gentime=1523644987553&elapsed=49587&size=2","B"
"2018/04/13 2:44:01 PM AST","OS_X-Chrome-5552962779826582","1523645041991","moveCells","[object HTMLDocument]","{""from"":11,""to"":15}","#puzzle=0000023040010000&answer=0400000003000100&work=&seed=1&gentime=1523644987553&elapsed=49587&size=2","B"
"2018/04/13 2:44:01 PM AST","OS_X-Chrome-5552962779826582","1523645042202","keydown","body","{""which"":51}","#puzzle=0000023040010000&answer=0400000003000100&work=&seed=1&gentime=1523644987553&elapsed=49587&size=2","B"
"2018/04/13 2:44:01 PM AST","OS_X-Chrome-5552962779826582","1523645042203","numberEntered","[object HTMLDocument]","{""digit"":""3""}","#puzzle=0000023040010000&answer=0400000003000100&work=&seed=1&gentime=1523644987553&elapsed=49587&size=2","B"
"2018/04/13 2:44:05 PM AST","OS_X-Chrome-5552962779826582","1523645046121","mousedown","input#checkbutton","{""which"":1,""pageX"":607,""pageY"":525}","#puzzle=0000023040010000&answer=0400000003000103&work=&seed=1&gentime=1523644987553&elapsed=54653&size=2","B"
"2018/04/13 2:44:09 PM AST","OS_X-Chrome-5552962779826582","1523645050007","moveCells","[object HTMLDocument]","{""from"":""15"",""to"":14}","#puzzle=0000023040010000&answer=0400000003000103&work=&seed=1&gentime=1523644987553&elapsed=54653&size=2","B"
"2018/04/13 2:44:09 PM AST","OS_X-Chrome-5552962779826582","1523645050007","keydown","input#checkbutton","{""which"":37}","#puzzle=0000023040010000&answer=0400000003000103&work=&seed=1&gentime=1523644987553&elapsed=54653&size=2","B"
"2018/04/13 2:44:09 PM AST","OS_X-Chrome-5552962779826582","1523645050205","keydown","input#checkbutton","{""which"":37}","#puzzle=0000023040010000&answer=0400000003000103&work=&seed=1&gentime=1523644987553&elapsed=54653&size=2","B"
"2018/04/13 2:44:09 PM AST","OS_X-Chrome-5552962779826582","1523645050205","moveCells","[object HTMLDocument]","{""from"":14,""to"":13}","#puzzle=0000023040010000&answer=0400000003000103&work=&seed=1&gentime=1523644987553&elapsed=54653&size=2","B"
"2018/04/13 2:44:09 PM AST","OS_X-Chrome-5552962779826582","1523645050399","keydown","input#checkbutton","{""which"":37}","#puzzle=0000023040010000&answer=0400000003000103&work=&seed=1&gentime=1523644987553&elapsed=54653&size=2","B"
"2018/04/13 2:44:09 PM AST","OS_X-Chrome-5552962779826582","1523645050401","moveCells","[object HTMLDocument]","{""from"":13,""to"":12}","#puzzle=0000023040010000&answer=0400000003000103&work=&seed=1&gentime=1523644987553&elapsed=54653&size=2","B"
"2018/04/13 2:44:10 PM AST","OS_X-Chrome-5552962779826582","1523645050740","keydown","input#checkbutton","{""which"":50}","#puzzle=0000023040010000&answer=0400000003000103&work=&seed=1&gentime=1523644987553&elapsed=54653&size=2","B"
"2018/04/13 2:44:10 PM AST","OS_X-Chrome-5552962779826582","1523645050741","numberEntered","[object HTMLDocument]","{""digit"":""2""}","#puzzle=0000023040010000&answer=0400000003000103&work=&seed=1&gentime=1523644987553&elapsed=54653&size=2","B"
"2018/04/13 2:44:10 PM AST","OS_X-Chrome-5552962779826582","1523645051369","moveCells","[object HTMLDocument]","{""from"":""12"",""to"":8}","#puzzle=0000023040010000&answer=0400000003002103&work=&seed=1&gentime=1523644987553&elapsed=63192&size=2","B"
"2018/04/13 2:44:10 PM AST","OS_X-Chrome-5552962779826582","1523645051368","keydown","input#checkbutton","{""which"":38}","#puzzle=0000023040010000&answer=0400000003002103&work=&seed=1&gentime=1523644987553&elapsed=63192&size=2","B"
"2018/04/13 2:44:17 PM AST","OS_X-Chrome-5552962779826582","1523645057955","moveCells","[object HTMLDocument]","{""from"":8,""to"":9}","#puzzle=0000023040010000&answer=0400000003002103&work=&seed=1&gentime=1523644987553&elapsed=63192&size=2","B"
"2018/04/13 2:44:17 PM AST","OS_X-Chrome-5552962779826582","1523645057954","keydown","input#checkbutton","{""which"":39}","#puzzle=0000023040010000&answer=0400000003002103&work=&seed=1&gentime=1523644987553&elapsed=63192&size=2","B"
"2018/04/13 2:44:17 PM AST","OS_X-Chrome-5552962779826582","1523645058186","keydown","input#checkbutton","{""which"":39}","#puzzle=0000023040010000&answer=0400000003002103&work=&seed=1&gentime=1523644987553&elapsed=63192&size=2","B"
"2018/04/13 2:44:17 PM AST","OS_X-Chrome-5552962779826582","1523645058187","moveCells","[object HTMLDocument]","{""from"":9,""to"":10}","#puzzle=0000023040010000&answer=0400000003002103&work=&seed=1&gentime=1523644987553&elapsed=63192&size=2","B"
"2018/04/13 2:44:17 PM AST","OS_X-Chrome-5552962779826582","1523645058367","keydown","input#checkbutton","{""which"":50}","#puzzle=0000023040010000&answer=0400000003002103&work=&seed=1&gentime=1523644987553&elapsed=63192&size=2","B"
